sport,religion,cute,audio,shop,sentimental,bad_boy,age
0.2,0.0,0.0,0.2,0.6,0.0,0.0,16.643
0.7,0.0,0.0,1.4,0.0,0.2,0.0,16.712
0.0,0.0,0.0,0.4,0.0,0.0,0.0,16.843
0.0,0.5,0.0,0.2,0.2,0.0,0.0,
0.1,0.75,0.0,1.0,0.6,0.0,0.25,16.37
0.0,0.0,0.0,0.4,0.0,0.0,0.0,16.49
0.1,0.75,0.6666666666666666,0.2,0.0,0.0,0.25,16.742
0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.865
0.2,0.25,0.0,0.4,0.8,0.2,0.5,16.994
0.1,0.75,0.0,1.4,0.6,1.2,1.25,
0.1,0.0,0.0,0.2,0.0,0.4,0.0,17.221
0.3,0.25,0.0,0.4,0.6,0.0,0.0,18.015
0.1,0.25,0.3333333333333333,1.2,0.8,0.6,0.0,17.144000000000002
0.0,1.0,0.0,0.2,0.0,0.0,0.0,16.413
0.0,0.0,0.0,0.2,0.0,0.2,0.0,16.445999999999998
0.1,0.0,0.0,0.2,0.2,0.0,0.25,17.057000000000002
0.0,0.25,0.3333333333333333,0.4,0.0,0.2,0.25,16.178
0.1,0.0,0.0,0.0,0.4,0.2,0.0,16.785999999999998
0.1,0.0,0.0,0.2,0.0,0.0,0.0,16.671
0.0,0.25,0.0,0.2,0.2,0.0,0.0,16.449
0.1,0.0,1.3333333333333333,0.4,0.2,0.2,0.0,17.199
0.0,0.0,0.0,0.0,0.2,0.0,0.0,16.736
0.1,0.0,0.0,0.0,0.0,0.2,0.0,16.802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.857
0.0,0.0,0.0,0.0,0.2,0.0,0.0,16.92
0.1,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,16.315
0.0,0.0,2.0,0.0,1.6,0.4,0.25,17.185
0.0,0.0,0.0,0.8,0.0,0.2,0.25,16.820999999999998
0.1,0.0,0.0,0.0,0.4,0.0,0.0,16.643
0.4,0.5,1.0,0.2,0.8,0.2,1.0,16.296
0.3,0.0,2.3333333333333335,2.0,0.6,1.0,1.75,
0.2,0.5,0.0,0.6,0.0,0.4,0.0,16.772000000000002
0.0,0.0,0.0,0.0,0.2,0.0,0.0,16.835
0.0,0.0,0.0,0.2,0.2,0.0,0.0,16.942
0.3,0.0,0.0,0.0,0.4,0.0,0.0,16.868
0.0,0.25,0.3333333333333333,0.4,0.0,0.2,0.25,16.769000000000002
0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,16.816
0.0,0.25,0.0,0.0,0.0,0.0,0.0,16.594
0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,16.389
0.3,0.25,0.0,0.2,0.6,0.0,0.0,17.112000000000002
0.1,0.75,0.6666666666666666,0.4,0.2,0.4,0.0,16.361
0.1,1.75,0.0,0.2,0.2,0.2,0.0,16.329
0.0,0.0,0.6666666666666666,0.2,0.2,0.2,0.25,17.062
0.0,0.25,0.3333333333333333,0.2,0.6,0.0,0.0,16.386
0.2,0.0,0.0,0.2,0.0,0.0,0.0,16.813
0.0,0.25,0.6666666666666666,0.2,0.4,0.4,0.25,16.63
0.5,0.0,0.6666666666666666,0.2,1.2,1.4,0.0,
0.0,0.5,2.6666666666666665,0.2,0.6,0.0,3.25,17.166
0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.37
0.0,0.25,0.0,0.8,0.0,0.0,0.0,16.783
0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.227
0.2,0.0,0.0,0.2,0.4,0.0,0.5,16.975
0.1,0.0,0.0,0.0,0.2,0.0,0.0,18.102999999999998
0.4,0.25,1.3333333333333333,0.4,0.4,0.2,0.0,
0.1,0.0,1.0,0.0,0.0,0.0,0.0,17.123
0.4,0.0,0.3333333333333333,0.2,0.2,0.2,0.0,17.136
0.1,0.25,0.0,0.4,0.2,0.2,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.559
0.2,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,
0.4,0.25,0.0,0.0,0.0,0.0,0.0,17.435
0.0,0.0,0.0,0.4,0.0,0.2,0.25,17.235
0.0,0.0,0.0,0.2,0.0,0.2,0.0,
0.2,0.0,0.0,0.4,0.2,0.4,0.0,16.605
0.0,0.0,0.3333333333333333,0.6,0.2,0.0,0.25,16.901
0.0,0.75,0.0,0.4,0.0,0.4,0.25,16.813
0.1,0.0,0.0,0.2,0.6,1.0,0.5,16.698
0.4,0.0,0.0,0.4,0.0,0.0,0.0,16.684
0.6,0.25,2.0,1.0,1.2,0.2,0.25,16.482
0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.4
0.0,0.0,1.0,0.2,0.0,0.0,0.0,16.449
0.3,0.25,0.3333333333333333,0.4,0.6,0.0,0.25,16.695
0.1,0.0,0.0,0.6,0.0,0.2,0.25,16.482
0.0,0.25,0.0,0.4,0.0,0.0,0.25,16.296
0.0,0.25,1.3333333333333333,0.4,0.0,0.0,0.5,16.734
1.1,0.0,2.0,1.0,0.0,1.8,0.0,16.309
0.0,0.5,0.0,0.2,0.0,0.0,0.25,
0.1,0.25,0.6666666666666666,0.8,0.2,0.2,0.25,16.684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.3333333333333333,0.2,0.2,1.2,0.0,
0.4,0.0,0.0,0.4,1.0,0.2,0.25,17.018
0.0,0.0,0.6666666666666666,0.4,1.0,0.2,0.0,17.043
0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.394000000000002
0.1,1.25,0.6666666666666666,1.0,0.0,0.0,0.0,17.287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.764
0.3,0.0,0.6666666666666666,0.4,0.4,0.2,0.0,15.899000000000001
0.0,0.0,0.0,0.0,0.0,0.2,0.0,
0.1,0.75,0.0,0.6,0.4,0.2,0.0,17.213
0.0,0.25,0.0,1.4,0.2,0.0,0.0,
0.0,0.25,0.0,1.0,0.6,0.2,0.0,
0.5,0.75,0.3333333333333333,0.4,0.2,0.2,0.0,17.027
0.8,0.5,0.0,0.0,0.6,0.2,0.25,
0.4,0.25,3.6666666666666665,1.0,0.0,0.8,0.25,16.871
0.0,0.25,0.0,0.0,0.0,0.4,0.0,16.539
0.4,0.0,2.0,1.0,0.2,0.2,1.25,17.224
0.7,0.25,0.0,0.4,0.2,0.0,0.75,16.706
0.0,0.0,0.0,0.2,0.0,0.0,0.75,15.967
0.0,0.0,1.0,0.6,0.2,0.4,0.0,17.227
0.3,0.75,0.0,0.0,0.0,0.0,0.0,16.895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.268
0.1,0.0,0.0,0.0,0.2,0.2,0.0,
0.0,0.0,0.0,0.4,0.0,0.0,0.0,16.567
0.8,0.0,0.0,1.2,0.4,0.0,0.0,16.637999999999998
0.0,0.25,1.3333333333333333,0.8,0.0,0.8,1.0,16.827
0.0,0.0,0.0,0.0,0.0,0.0,0.25,
0.0,0.0,0.0,0.0,0.2,0.0,0.0,
0.4,0.0,0.0,0.4,0.0,0.0,0.25,16.37
0.0,0.25,0.0,1.0,0.2,0.2,0.0,16.92
0.8,0.25,0.6666666666666666,2.8,0.0,0.0,0.0,16.914
0.6,0.0,0.0,0.4,0.0,0.2,0.25,
0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16.712
0.0,0.0,0.0,0.2,0.0,0.2,0.0,17.084
0.0,0.0,0.0,0.2,0.0,0.4,0.0,17.402
0.1,0.25,0.0,0.0,0.0,0.0,0.0,17.133
0.5,0.0,0.0,0.2,0.4,0.0,0.0,18.029
0.6,0.0,1.0,0.6,1.6,0.2,0.0,17.04
0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.942
0.0,0.75,0.3333333333333333,2.0,1.0,0.2,0.0,16.882
0.2,0.0,0.0,0.8,0.0,0.2,0.0,16.695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.043
0.0,0.0,0.0,0.6,0.0,1.0,0.0,16.454
0.0,0.0,0.0,0.2,0.4,0.0,0.0,16.405
0.1,0.25,0.0,0.2,0.2,0.0,0.0,16.537
0.0,0.0,0.0,0.6,0.0,0.2,0.0,16.474
0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.95
0.1,0.0,0.0,0.6,0.0,0.0,0.0,16.846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.917
1.2,0.5,2.3333333333333335,0.4,0.8,2.2,0.5,16.197
0.4,0.25,0.0,0.2,0.2,0.0,0.0,16.808
0.0,0.0,0.0,0.2,0.2,0.4,0.0,16.637999999999998
0.1,0.0,0.0,0.2,0.0,0.0,0.25,
0.4,0.25,0.0,0.0,0.0,0.2,0.0,
0.0,0.0,0.0,0.4,0.2,0.4,1.75,16.441
0.7,1.5,0.0,0.4,0.0,0.0,0.0,17.027
0.0,0.0,0.0,1.2,0.0,1.0,0.0,16.06
0.1,0.75,0.3333333333333333,0.2,0.2,0.0,0.0,17.195999999999998
0.0,0.0,0.0,0.4,0.0,0.0,0.0,
0.0,0.0,0.0,0.6,0.0,0.0,0.0,16.326
0.0,0.5,0.3333333333333333,0.2,0.4,0.6,0.25,16.761
0.1,0.25,0.0,0.0,0.0,0.0,0.0,16.500999999999998
0.0,1.0,0.3333333333333333,0.2,0.0,0.0,0.0,16.383
0.0,0.0,0.0,0.2,0.0,0.0,0.75,16.063
0.1,0.25,0.3333333333333333,1.4,0.2,0.0,0.0,16.583
0.1,0.0,0.0,0.2,0.0,0.0,0.0,
0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.25,16.465
0.3,0.0,0.0,1.0,0.2,0.0,0.0,16.942
0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,16.994
0.4,0.0,2.0,0.0,0.6,0.6,0.25,16.11
0.3,0.25,0.0,0.6,0.2,0.6,0.75,17.195999999999998
0.3,0.0,0.3333333333333333,0.0,0.8,0.6,0.0,16.58
0.6,0.75,0.3333333333333333,0.2,0.0,0.4,0.0,17.087
0.3,0.0,3.0,1.4,0.6,0.0,0.0,16.594
0.0,0.0,0.0,0.0,0.6,0.2,0.0,16.813
0.1,0.0,0.0,0.2,0.0,0.0,0.0,16.956
0.0,0.75,0.3333333333333333,0.0,0.4,0.2,0.25,16.936
0.0,0.25,0.3333333333333333,0.6,0.4,0.0,0.0,16.55
0.5,0.25,0.0,0.8,0.6,0.0,0.0,16.545
0.2,0.0,0.0,0.6,0.0,0.0,0.0,16.590999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.093
0.2,0.25,0.0,0.0,0.2,0.0,0.0,17.695
0.0,0.25,0.0,0.0,0.2,0.0,0.0,16.81
0.1,0.75,0.6666666666666666,1.6,2.0,0.6,0.25,17.043
0.2,0.0,0.0,0.2,0.4,0.0,0.0,16.846
0.2,0.0,0.0,1.2,0.0,0.6,0.0,16.875999999999998
0.9,0.0,0.0,0.0,0.0,0.0,0.0,16.835
0.1,0.0,0.0,0.0,0.0,0.6,0.0,
0.1,0.0,0.3333333333333333,0.2,0.4,0.4,0.0,16.241
0.3,0.5,0.0,0.0,0.0,0.0,0.0,16.355999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.115
0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.574
0.1,0.25,1.3333333333333333,0.2,0.6,1.4,0.25,16.389
0.1,0.0,0.0,0.2,0.0,0.2,0.0,
0.3,0.0,3.0,0.6,0.2,0.0,0.0,16.6
0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8,0.25,2.0,0.4,1.2,1.0,0.0,17.008
0.0,0.0,0.0,0.0,0.2,0.2,0.0,
0.0,0.0,0.3333333333333333,0.4,0.2,0.2,0.25,
0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.268
0.0,0.25,0.0,0.4,0.4,0.2,0.0,16.517
0.0,0.5,0.3333333333333333,0.6,0.0,0.4,0.0,16.956
0.6,0.25,1.3333333333333333,0.4,0.0,0.0,0.0,16.827
0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.789
1.1,0.25,0.0,0.2,0.0,0.0,0.0,16.769000000000002
0.0,0.0,0.0,0.2,0.2,0.0,0.0,17.577
0.0,0.75,0.6666666666666666,0.4,0.0,0.0,0.0,17.123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.25,0.3333333333333333,0.0,0.4,0.2,0.0,16.504
0.3,0.0,0.0,0.2,0.0,0.4,0.0,16.394000000000002
0.7,0.25,0.0,0.0,0.6,0.2,0.0,16.903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.007
0.2,0.25,1.0,0.0,0.2,0.4,0.75,
0.1,0.0,0.0,0.2,0.2,0.0,0.25,16.652
0.0,0.25,0.0,0.6,0.0,0.2,0.0,16.654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.979
0.1,0.0,0.0,0.2,0.2,0.0,0.25,16.555999999999997
0.3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16.323
0.0,0.0,0.0,0.0,0.2,0.2,0.0,16.632
0.1,0.0,0.0,0.0,0.6,0.2,0.0,16.665
0.4,0.0,0.3333333333333333,0.0,0.2,0.2,0.0,
0.0,0.5,0.0,0.4,0.0,0.0,0.25,
0.0,1.0,0.0,0.8,0.0,0.2,0.0,16.820999999999998
0.0,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,16.6
0.0,1.25,0.3333333333333333,0.4,0.6,0.0,0.25,17.413
0.0,0.25,0.0,1.2,0.4,1.4,0.25,
0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.383
0.0,0.0,0.3333333333333333,0.2,0.0,0.2,0.25,
0.0,0.0,0.3333333333333333,0.0,0.4,0.2,0.0,16.452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.764
0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16.887
0.1,0.25,0.3333333333333333,0.2,0.2,1.2,0.25,16.452
0.0,0.25,0.0,0.2,0.2,0.0,0.0,16.32
0.3,0.0,0.0,0.0,0.4,0.2,0.0,16.747
0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.125999999999998
0.1,0.25,0.0,0.4,0.0,0.2,0.0,16.498
0.0,0.0,0.0,0.0,0.2,0.0,0.25,16.131
0.0,0.0,0.0,0.2,0.2,0.2,0.0,17.105999999999998
0.0,0.0,0.0,0.4,0.0,0.6,0.25,16.11
0.0,0.0,0.0,0.2,0.4,0.4,0.0,16.175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.128
0.5,0.25,1.0,2.6,0.2,1.6,0.75,16.038
0.2,0.0,0.0,0.2,0.0,0.0,0.0,16.726
0.2,0.25,0.0,0.0,0.0,0.0,0.0,17.15
0.3,0.0,0.0,0.4,0.0,0.0,0.0,17.172
0.5,0.0,0.0,0.0,0.0,0.0,0.0,17.021
0.0,0.0,0.0,0.2,0.2,0.0,0.0,16.947
0.0,0.0,0.0,0.4,0.0,0.0,0.0,
0.0,0.75,1.0,0.2,0.0,1.0,0.25,
0.1,0.0,0.0,0.4,0.0,0.0,0.0,
0.3,0.5,0.0,0.0,0.0,0.2,0.0,17.257
0.1,0.25,0.0,0.0,0.4,0.0,0.25,16.115
0.0,0.25,4.0,1.4,1.0,1.8,0.75,16.517
0.0,0.25,0.0,0.0,0.0,0.0,0.25,16.783
0.1,0.25,0.0,0.2,0.0,0.0,0.25,
0.1,0.0,0.0,0.4,0.0,0.4,0.0,16.695
0.0,0.0,0.0,0.4,0.0,0.2,0.25,16.956
0.0,0.25,0.0,0.4,0.0,0.2,0.0,16.479
0.0,0.25,0.0,0.0,0.4,0.0,0.25,17.514
0.6,0.0,0.0,0.2,0.0,0.0,0.0,18.125
0.1,0.25,0.0,0.0,0.4,0.0,0.0,17.314
0.4,0.0,0.0,0.2,0.0,0.0,0.0,16.851
1.0,0.75,0.0,0.0,0.0,0.0,0.0,16.663
0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.98
0.4,0.25,0.0,0.0,0.0,0.0,0.25,17.09
0.6,0.25,1.0,0.4,0.6,1.2,0.75,16.539
0.0,0.0,0.0,0.0,0.0,0.0,0.25,17.864
0.4,0.0,0.0,0.2,0.0,0.0,0.25,
0.0,2.0,0.0,0.2,0.4,1.2,0.0,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,17.413
0.0,0.25,0.3333333333333333,1.6,0.0,0.6,0.75,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.674
0.4,0.25,0.0,0.4,0.2,1.0,1.0,16.441
0.0,0.5,0.3333333333333333,0.2,0.0,0.4,0.0,16.791
0.5,0.25,0.3333333333333333,0.6,0.2,0.4,0.5,17.008
0.4,1.0,0.0,0.6,0.2,0.0,0.0,16.875999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.279
0.0,0.5,0.0,0.4,0.2,0.4,0.0,16.405
0.0,0.0,0.0,0.2,0.0,0.0,0.0,17.205
0.0,0.5,0.0,0.0,0.2,0.2,0.0,16.785999999999998
0.1,0.0,0.0,0.2,1.4,0.0,0.0,16.805
0.1,0.75,0.0,0.0,0.2,0.4,0.0,16.277
0.3,0.0,0.0,0.8,0.6,0.2,0.0,
0.6,0.25,0.0,0.0,0.4,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.868
0.0,0.0,0.0,1.2,0.0,0.2,0.0,17.09
0.1,0.25,0.0,0.2,0.0,0.0,0.25,17.195999999999998
0.5,0.0,0.0,0.4,1.2,0.0,0.0,16.564
0.1,0.0,0.0,0.2,0.4,0.0,0.0,17.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.2,0.0,0.4,0.25,16.89
0.0,0.0,0.0,1.2,0.4,0.2,0.0,16.323
0.0,0.0,0.0,0.2,0.0,0.2,0.25,106.913
0.4,0.0,0.3333333333333333,0.0,0.2,0.4,0.25,16.528
0.1,0.0,0.0,0.8,0.0,0.0,0.0,17.133
0.0,0.0,0.0,1.2,0.2,0.0,0.0,
0.2,0.0,0.0,1.8,0.0,0.2,0.0,16.914
0.0,0.25,0.6666666666666666,0.2,0.6,0.4,0.0,16.6
0.1,0.0,0.3333333333333333,0.6,0.2,0.0,0.0,16.352999999999998
0.0,0.25,0.0,0.4,0.0,0.0,0.25,16.965999999999998
0.1,0.25,1.3333333333333333,1.4,0.2,1.4,0.75,
0.0,0.0,0.0,0.2,0.2,0.4,0.0,16.709
0.0,0.25,0.3333333333333333,0.0,0.4,0.0,0.0,16.988
0.1,0.0,0.0,0.2,0.2,0.8,0.0,16.545
0.2,0.5,0.0,1.8,0.6,0.0,0.0,16.517
0.6,0.25,0.0,0.6,0.4,0.2,0.0,16.709
0.0,0.0,0.3333333333333333,0.4,0.2,0.0,1.25,17.202
0.3,1.0,2.6666666666666665,1.6,0.6,1.4,0.25,16.323
0.6,1.25,0.0,0.0,0.0,0.2,0.0,
0.0,0.0,0.0,0.0,0.2,0.6,0.0,16.785999999999998
1.1,0.25,1.6666666666666667,2.6,0.8,1.2,0.0,
0.0,0.0,0.3333333333333333,0.4,0.4,0.0,0.0,16.233
0.3,0.0,0.0,0.0,0.0,0.0,0.0,16.457
0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.224
0.5,0.25,0.0,0.2,0.0,0.0,0.0,16.309
0.0,0.25,0.0,0.0,0.2,0.0,0.25,16.066
0.1,0.0,0.0,0.4,0.2,0.0,0.0,16.471
0.3,0.0,0.6666666666666666,0.6,0.8,0.2,0.0,16.942
0.5,0.0,0.0,0.2,1.2,0.6,0.25,16.706
0.5,1.25,0.0,0.0,0.0,0.2,0.25,16.78
0.0,0.0,0.6666666666666666,0.0,0.0,0.2,0.25,16.476
0.1,0.0,0.0,0.0,0.2,0.0,0.0,16.274
0.1,0.5,0.0,0.6,0.0,0.0,0.0,16.479
0.1,0.0,0.0,0.6,0.0,0.0,0.0,16.679000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.314
0.4,0.0,0.3333333333333333,0.4,0.0,0.2,0.0,17.213
0.2,1.25,0.3333333333333333,0.4,0.6,1.2,0.75,16.287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,0.25,0.6666666666666666,1.4,1.0,0.8,1.5,16.487000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.2,0.4,0.2,0.0,16.956
0.0,0.5,0.0,0.0,0.0,0.0,0.0,
0.0,0.25,0.0,0.6,0.0,0.0,0.0,16.797
0.0,0.25,0.3333333333333333,0.0,0.0,0.2,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.706
0.1,0.0,1.3333333333333333,0.0,0.0,0.0,0.5,
0.3,0.0,0.3333333333333333,0.2,0.0,0.2,0.0,15.877
0.0,0.25,0.0,0.4,1.0,0.4,0.25,
0.3,0.25,0.0,0.0,0.0,0.2,0.0,16.175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2,0.25,0.0,0.2,0.0,0.0,0.0,16.301
0.4,0.0,0.0,0.6,0.2,0.2,0.25,16.145
0.3,0.75,0.0,0.4,0.0,0.0,0.25,15.792
0.1,1.0,0.0,0.2,0.0,0.2,1.0,16.55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.014
0.1,0.0,0.0,0.2,0.2,0.0,0.0,15.474
0.3,0.5,0.0,0.0,0.4,0.0,0.25,15.737
0.1,0.0,0.0,0.2,0.0,0.0,0.5,15.34
0.0,0.0,0.0,0.0,0.0,1.0,0.0,
0.0,0.25,0.6666666666666666,1.2,0.4,0.2,0.75,15.277000000000001
0.5,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.4,0.4,0.4,0.0,16.315
0.3,0.0,0.0,0.6,0.2,0.2,0.0,15.562000000000001
0.0,0.25,1.6666666666666667,0.6,0.8,0.8,0.25,15.065999999999999
0.6,0.0,1.3333333333333333,0.2,1.8,0.0,0.25,
0.5,0.0,1.6666666666666667,1.0,0.2,0.4,0.0,15.546
0.0,0.5,1.0,0.6,0.2,0.6,0.25,16.104
0.2,0.0,0.0,0.2,2.2,0.0,0.0,16.129
0.3,0.25,0.6666666666666666,0.2,1.2,0.0,0.0,16.203
0.0,0.0,0.3333333333333333,1.4,0.8,0.2,0.0,15.42
0.0,0.0,0.3333333333333333,0.4,0.8,0.2,0.0,15.307
0.1,0.0,0.0,0.2,0.4,0.2,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.178
0.3,0.0,0.0,0.2,0.0,0.0,0.0,15.265999999999998
0.0,0.25,0.0,0.2,0.0,0.2,3.75,15.315999999999999
0.2,0.25,0.0,0.4,0.4,1.0,0.0,16.238
1.2,0.0,1.0,0.6,0.2,1.6,0.5,15.597999999999999
0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.123
0.2,0.0,0.0,0.0,0.0,0.0,0.0,15.562000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.192
0.3,0.0,0.0,0.0,0.0,0.0,0.0,15.932
0.5,0.25,0.0,0.0,0.2,0.6,0.0,15.337
0.0,0.0,0.0,0.6,0.2,0.2,0.25,15.888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51
0.2,0.0,0.0,0.8,0.0,0.0,0.0,16.041
1.0,0.0,1.6666666666666667,1.0,0.0,1.0,0.0,16.364
0.6,0.25,0.0,0.6,0.4,0.0,0.0,15.677
0.1,1.5,0.0,0.6,0.0,0.0,0.25,15.28
0.5,0.25,0.3333333333333333,1.2,0.2,0.0,0.0,
0.1,0.0,0.0,0.0,0.0,0.2,0.25,16.337
0.0,0.0,0.0,0.0,0.0,0.0,0.25,
0.1,0.0,0.0,0.2,1.0,0.0,0.25,16.386
0.0,0.25,0.3333333333333333,0.2,0.2,0.0,0.0,
0.3,0.0,0.0,0.8,0.0,0.0,0.25,
0.2,0.0,0.0,1.2,0.2,0.0,0.0,15.718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.264000000000001
0.0,0.75,0.0,0.0,0.0,0.0,0.0,15.6
0.0,0.0,1.0,2.0,1.0,0.6,1.0,15.335
0.0,0.0,0.0,0.2,0.2,0.6,0.0,15.707
0.3,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,15.86
0.6,0.0,1.0,0.2,1.2,0.0,0.0,15.491
0.0,0.0,0.3333333333333333,1.0,0.2,0.2,0.0,
0.5,0.25,0.6666666666666666,0.0,0.2,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.2,0.0,
0.2,0.0,0.0,0.0,0.2,0.0,0.0,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,15.439
0.2,0.5,0.0,0.2,0.2,0.4,0.0,15.337
0.1,0.0,0.6666666666666666,0.2,0.2,0.0,0.0,15.755999999999998
1.2,1.25,0.0,0.2,0.2,0.0,0.0,15.145999999999999
0.1,0.0,0.3333333333333333,0.6,0.6,0.2,0.5,15.665999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.75,0.6666666666666666,0.2,0.2,0.0,0.0,15.989
0.0,0.5,0.0,0.2,0.0,0.2,0.25,
0.3,0.5,1.3333333333333333,0.8,0.4,0.0,0.0,15.912
0.1,0.25,0.0,0.0,0.0,0.2,0.25,15.767000000000001
0.4,0.5,0.0,0.0,0.6,0.0,0.0,15.789000000000001
0.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,15.644
0.1,0.5,0.6666666666666666,0.6,0.4,0.6,0.0,16.049
0.0,0.0,0.0,0.0,0.0,0.2,0.0,15.575999999999999
0.0,0.0,0.0,0.2,0.0,0.2,0.0,14.815
0.0,0.0,0.0,0.0,0.2,0.2,0.0,
0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,16.019000000000002
0.0,0.25,0.3333333333333333,0.4,0.4,0.2,0.5,16.107
0.0,0.0,0.3333333333333333,0.0,0.0,1.2,0.0,
0.3,0.0,0.3333333333333333,0.4,1.4,1.4,0.0,15.655
0.3,1.5,0.0,0.0,0.4,0.0,0.0,15.953
0.0,0.0,0.0,0.0,0.4,0.0,0.0,15.929
0.3,0.25,0.3333333333333333,1.2,1.4,0.0,0.0,15.389000000000001
0.2,0.0,0.0,0.0,0.6,0.0,0.0,15.554
0.1,0.25,0.0,0.4,0.0,0.0,0.0,15.822000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29
0.3,0.0,0.0,0.0,0.6,0.0,0.0,16.0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.943
1.0,0.5,0.3333333333333333,0.4,0.0,0.0,0.25,15.359000000000002
0.4,0.0,0.0,0.2,0.0,0.0,0.0,
0.1,0.0,0.3333333333333333,0.2,0.2,0.2,0.0,
0.1,0.0,0.3333333333333333,0.0,0.4,0.0,0.25,16.293
0.6,0.5,2.0,0.2,2.2,1.0,0.25,15.444
0.8,0.25,0.0,0.2,0.2,0.0,0.0,15.729000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12
0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,15.195
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.512
0.1,0.25,0.0,0.6,0.0,0.0,0.0,
0.3,0.0,0.0,0.4,0.0,0.2,0.25,16.233
0.1,1.5,0.3333333333333333,3.8,0.2,0.4,0.25,16.082
0.0,0.0,0.3333333333333333,0.6,0.0,0.2,0.0,15.718
0.0,0.25,1.3333333333333333,0.0,0.8,0.2,0.0,16.049
0.6,0.25,0.0,0.0,0.0,0.4,0.0,37.64
